Timestamp,n-transactions-per-block
2010-02-01 00:00:00,1.04891304347826
2010-02-02 00:00:00,1.00689655172414
2010-02-03 00:00:00,1.00740740740741
2010-02-04 00:00:00,1.02183406113537
2010-02-05 00:00:00,1.01793721973094
2010-02-06 00:00:00,1.07291666666667
2010-02-07 00:00:00,1.02304147465438
2010-02-08 00:00:00,1.04
2010-02-09 00:00:00,1.01449275362319
2010-02-10 00:00:00,1.0297619047619
2010-02-11 00:00:00,1.02958579881657
2010-02-12 00:00:00,1.02732240437158
2010-02-13 00:00:00,1.01293103448276
2010-02-14 00:00:00,1.05288461538462
2010-02-15 00:00:00,1.05113636363636
2010-02-16 00:00:00,1.03076923076923
2010-02-17 00:00:00,1.04602510460251
2010-02-18 00:00:00,1.03365384615385
2010-02-19 00:00:00,1.015625
2010-02-20 00:00:00,1.00961538461538
2010-02-21 00:00:00,1.01793721973094
2010-02-22 00:00:00,1.01923076923077
2010-02-23 00:00:00,1.004
2010-02-24 00:00:00,1.03508771929825
2010-02-25 00:00:00,1.02597402597403
2010-02-26 00:00:00,1.02325581395349
2010-02-27 00:00:00,1.01744186046512
2010-02-28 00:00:00,1.01923076923077
2010-03-01 00:00:00,1.02051282051282
2010-03-02 00:00:00,1.02659574468085
2010-03-03 00:00:00,1.03947368421053
2010-03-04 00:00:00,1.01621621621622
2010-03-05 00:00:00,1.01169590643275
2010-03-06 00:00:00,1.03389830508475
2010-03-07 00:00:00,1.02234636871508
2010-03-08 00:00:00,1.04
2010-03-09 00:00:00,1.01369863013699
2010-03-10 00:00:00,1.04320987654321
2010-03-11 00:00:00,1.02255639097744
2010-03-12 00:00:00,1.01652892561983
2010-03-13 00:00:00,1.00653594771242
2010-03-14 00:00:00,1.016
2010-03-15 00:00:00,1.03703703703704
2010-03-16 00:00:00,1.02380952380952
2010-03-17 00:00:00,1.02205882352941
2010-03-18 00:00:00,1.06428571428571
2010-03-19 00:00:00,1.05882352941176
2010-03-20 00:00:00,1.0625
2010-03-21 00:00:00,1.03825136612022
2010-03-22 00:00:00,1.0391061452514
2010-03-23 00:00:00,1.06280193236715
2010-03-24 00:00:00,1.06432748538012
