Timestamp,cost-per-transaction-percent
2011-01-08 00:00:00,30.6404855736061
2011-01-09 00:00:00,63.5211398697465
2011-01-10 00:00:00,19.9347782863459
2011-01-11 00:00:00,14.6122342787074
2011-01-12 00:00:00,36.6880833215638
2011-01-13 00:00:00,17.0442081211164
2011-01-14 00:00:00,17.6646374785926
2011-01-15 00:00:00,56.2118500428065
2011-01-16 00:00:00,23.381832026572
2011-01-17 00:00:00,32.1727843236286
2011-01-18 00:00:00,11.0268942433494
2011-01-19 00:00:00,24.2543434254667
2011-01-20 00:00:00,40.2384834842455
2011-01-21 00:00:00,35.5671169529244
2011-01-22 00:00:00,28.1175321310826
2011-01-23 00:00:00,17.3293385727986
2011-01-24 00:00:00,42.2404240527574
2011-01-25 00:00:00,33.7516344892651
2011-01-26 00:00:00,33.8121848723884
2011-01-27 00:00:00,1.10680117613372
2011-01-28 00:00:00,39.4607076567821
2011-01-29 00:00:00,50.4742586326738
2011-01-30 00:00:00,42.0394818081414
2011-01-31 00:00:00,19.2718106831814
2011-02-01 00:00:00,11.7657564692936
2011-02-02 00:00:00,13.1696253682054
2011-02-03 00:00:00,23.5147634386097
2011-02-04 00:00:00,33.2897778406502
2011-02-05 00:00:00,20.4110139156902
2011-02-06 00:00:00,25.4870275733435
2011-02-07 00:00:00,8.88030833562509
2011-02-08 00:00:00,41.7761155810525
2011-02-09 00:00:00,15.1899871822763
2011-02-10 00:00:00,26.5729688508795
2011-02-11 00:00:00,18.3505858134366
2011-02-12 00:00:00,40.4138305013079
2011-02-13 00:00:00,41.3436108651702
2011-02-14 00:00:00,19.8042873186773
2011-02-15 00:00:00,36.894150393889
2011-02-16 00:00:00,60.8367701775512
2011-02-17 00:00:00,63.9435085206096
2011-02-18 00:00:00,24.923956300288
2011-02-19 00:00:00,39.0660744346376
2011-02-20 00:00:00,23.0013101734178
2011-02-21 00:00:00,53.3744299250284
2011-02-22 00:00:00,34.0782853196916
2011-02-23 00:00:00,43.7824474735791
2011-02-24 00:00:00,28.9105970728585
2011-02-25 00:00:00,37.972917595771
2011-02-26 00:00:00,30.3804456845009
2011-02-27 00:00:00,14.6817001340628
2011-02-28 00:00:00,16.7223693332551
2011-03-01 00:00:00,2.82268282268137
2011-03-02 00:00:00,5.10108556023095
2011-03-03 00:00:00,40.6415446322724
2011-03-04 00:00:00,25.1998758609233
2011-03-05 00:00:00,41.8757443388814
2011-03-06 00:00:00,36.3851487197467
2011-03-07 00:00:00,28.8529944128674
2011-03-08 00:00:00,16.032842114683
2011-03-09 00:00:00,8.48480411555959
2011-03-10 00:00:00,3.5110918214259
2011-03-11 00:00:00,9.10921225354953
2011-03-12 00:00:00,9.80248749547493
2011-03-13 00:00:00,11.4694208457122
2011-03-14 00:00:00,3.88041617934812
2011-03-15 00:00:00,7.21699751578128
2011-03-16 00:00:00,9.33572319421277
2011-03-17 00:00:00,8.74247917229863
2011-03-18 00:00:00,8.01154174363836
2011-03-19 00:00:00,12.0167170827671
2011-03-20 00:00:00,14.1592546548631
2011-03-21 00:00:00,12.3954217372835
2011-03-22 00:00:00,7.89184073717003
2011-03-23 00:00:00,7.1028530258028
2011-03-24 00:00:00,8.86825399977123
2011-03-25 00:00:00,14.1602209583855
2011-03-26 00:00:00,5.61703988533485
2011-03-27 00:00:00,13.5111699180376
2011-03-28 00:00:00,13.4216303749348
2011-03-29 00:00:00,14.7151170729603
2011-03-30 00:00:00,13.7365686426764
2011-03-31 00:00:00,15.1403595021594
2011-04-01 00:00:00,21.72477883181
2011-04-02 00:00:00,17.3013600570365
2011-04-03 00:00:00,27.5424549607505
2011-04-04 00:00:00,15.6041426832461
2011-04-05 00:00:00,17.4909130238606
2011-04-06 00:00:00,19.1073120874258
2011-04-07 00:00:00,11.4302520922615
2011-04-08 00:00:00,14.5017835282393
2011-04-09 00:00:00,12.8795435099021
2011-04-10 00:00:00,18.4196529515588
2011-04-11 00:00:00,15.7213009095856
2011-04-12 00:00:00,10.9616528128298
2011-04-13 00:00:00,13.6156069213411
2011-04-14 00:00:00,9.12360342159416
2011-04-15 00:00:00,12.8339677772819
2011-04-16 00:00:00,5.01980055985494
2011-04-17 00:00:00,1.3279157024891
2011-04-18 00:00:00,10.5381403522723
2011-04-19 00:00:00,0.432895002229143
2011-04-20 00:00:00,1.25256182265988
2011-04-21 00:00:00,8.16356012993169
2011-04-22 00:00:00,7.53151012331201
2011-04-23 00:00:00,9.04133834164901
2011-04-24 00:00:00,14.7636873644854
2011-04-25 00:00:00,20.8213421087528
2011-04-26 00:00:00,14.4210628854202
2011-04-27 00:00:00,9.56217304878438
2011-04-28 00:00:00,10.6753829287315
2011-04-29 00:00:00,4.76040219948461
2011-04-30 00:00:00,3.2129859773323
2011-05-01 00:00:00,13.2051031523966
2011-05-02 00:00:00,17.5948346636612
2011-05-03 00:00:00,9.3118646874062
2011-05-04 00:00:00,5.68241556935174
2011-05-05 00:00:00,13.0631048543306
2011-05-06 00:00:00,10.9020887088193
